idx,claim_id,claim,excerpt,anchored,L_h_orig,S_h,I_h,L_o_orig,S_o,I_o,S_x,p_entail,p_contra,snippet
123,0,The sentence structure provides examples of fuel running low scenarios.,"""This can mean running out of fuel mid-trip (or needing to refill before a trip) or being able to continue safely... (before) or before something else""",True,0.39086622,-0.007115602493286133,0.03755277395248413,0.5054566264152527,0.10715007781982422,0.016560077667236328,0.9857634,0.99183637,0.006073014,middle
123,1,"The final token ""before"" suggests an incomplete example clause.",,False,0.39086622,,,0.5054566264152527,,,0.9826359,0.99019617,0.007560241,unanchored
124,0,The microbial ecology program aims to detect and predict infectious disease threats.,To develop and apply genomic tools to detect and predict infectious disease threats;,True,0.07843359,0.0017073675990104675,0.006850160658359528,0.026074662804603577,-0.00016437843441963196,0.0023508220911026,-0.08815184,0.0042822314,0.09243407,middle
124,1,The program seeks to model microbial biodiversity.,to develop predictive ecological models of microbial biodiversity;,True,0.07843359,0.004632197320461273,0.0004917681217193604,0.026074662804603577,0.004674891009926796,0.0006372705101966858,-0.9972395,0.0001692328,0.9974087,middle
124,2,The program will develop foundational genomic and ecological data science capabilities.,evelop and implement foundational genomic and ecological data science capabilities,True,0.07843359,5.9835612773895264e-05,0.0032664164900779724,0.026074662804603577,0.00021914392709732056,0.006234411150217056,0.45870638,0.48313925,0.024432883,last
125,0,The role involves conducting audits.,Monitor the status/activities of ISO standards and conduct audits.,True,0.12644927,-8.597970008850098e-05,-0.00012980401515960693,0.08372914046049118,0.004300117492675781,-0.010456107556819916,-0.75883585,0.001433667,0.7602695,middle
125,1,The role includes planning training activities.,Monitor the status/activities of ISO standards and conduct audits. Also plan training,True,0.12644927,-0.0036494657397270203,0.007626578211784363,0.08372914046049118,-0.003332763910293579,-0.01636408269405365,0.9622034,0.9639965,0.001793158,middle
125,2,Training is part of the role's activities.,"""Also undertake training""",True,0.12644927,-0.0068522170186042786,-0.004875794053077698,0.08372914046049118,-0.008442141115665436,-0.01418767124414444,0.79926777,0.81056195,0.011294211,last
126,0,The text discusses a booklet measuring 8 inches by 5 inches.,This little blue book measures 8 in. x 5 in.,True,0.40937158,-0.0009732246398925781,0.03729251027107239,0.023431267589330673,0.0011255089193582535,0.014911316335201263,-0.034199804,0.47634515,0.51054496,middle
126,1,The booklet contains 84 pages of the Social Democracy's platform.,and contains the Social Democracy's platform of 84 pages,True,0.40937158,0.003660917282104492,-0.015967875719070435,0.023431267589330673,0.0023408010601997375,-0.011198717169463634,-0.9926282,0.0010887674,0.99371696,middle
126,2,The phrase suggests a parallel common book is being referred to.,"implies a second question is being introduced about the pamphlet's format and content, likely a parallel common book",True,0.40937158,-0.0007037222385406494,-0.022329986095428467,0.023431267589330673,0.0007569566369056702,0.004191599786281586,0.59110177,0.66947424,0.07837251,middle
126,3,The text expects the dimensions to be 8 inches by 9 inches or the page count to be 2 pages.,"strongly expecting ""9 inches"" or ""2 pages.""",True,0.40937158,0.02748933434486389,0.06710273027420044,0.023431267589330673,0.0007347092032432556,0.013076815754175186,-0.8640927,0.062356833,0.92644954,last
127,0,The text is a blogger-style spiritual encouragement post.,"Blogger-style spiritual encouragement post introducing heart + hope + surrender,",True,0.16075554,0.07098281383514404,0.024538949131965637,0.020337015390396118,0.02508818358182907,0.011198233813047409,0.46663868,0.59999335,0.13335468,first
127,1,The text promises practical tools to help with challenging seasons.,promising practical tools to move through challenging seasons.,True,0.16075554,0.01079210638999939,0.0036222487688064575,0.020337015390396118,-0.002482254058122635,-0.0023188553750514984,0.030847836,0.051372338,0.020524502,first
127,2,The phrase signals a list of three methods.,"""I've been thinking about some simple ways to reclaim your joy and wellness this winter"" signals a list or three numbered methods",True,0.16075554,0.008176058530807495,0.005239039659500122,0.020337015390396118,-0.00040853023529052734,0.0030669569969177246,0.98193103,0.98533523,0.0034042108,middle
127,3,"The text structure implies content about ""3 Ways to Shift Your Heart"".","""3 Ways to Shift Your Heart"" implies content/direction follows.",True,0.16075554,-0.002224668860435486,-0.00022712349891662598,0.020337015390396118,-0.0011675432324409485,0.0006960295140743256,0.9150844,0.94036555,0.025281118,middle
128,0,The sentence describes a physical sensation of fatigue.,"""During withdrawal, individuals may experience severe fatigue, causing them to feel incredibly lethargic""",True,0.14459455,0.006051585078239441,0.014473214745521545,0.24185840785503387,-0.018600240349769592,0.08699662983417511,0.99056613,0.9945598,0.003993716,middle
128,1,The description continues a parallel clause about fatigue.,,False,0.14459455,,,0.24185840785503387,,,0.07700926,0.09384753,0.016838264,unanchored
129,0,The sentence implies a causal/sociological context.,"""With the liberalizationation of India, with increase in family income, """,True,0.14808577,0.0076323002576828,0.008374571800231934,0.08915844559669495,0.0005225986242294312,-0.011143982410430908,0.96311146,0.97058004,0.0074685914,middle
129,1,"The text expects a continuation after ""liberalization, "".","""liberalization, "" ends mid-clause (""With economic liberalization in India, with the entry of foreign foods..."")",True,0.14808577,0.003930404782295227,0.04069316387176514,0.08915844559669495,0.017752543091773987,0.07858976721763611,0.00889809,0.009502928,0.0006048381,last
130,0,The paragraph pattern signals the final section's concluding list item.,,False,0.14655018,,,0.0007908936240710318,,,0.7797131,0.7950027,0.015289612,unanchored
130,1,"The final token ""Lastly"" is part of the fourth list item.",,False,0.14655018,,,0.0007908936240710318,,,0.6682249,0.72501224,0.05678735,unanchored
131,0,The text provides advice on personal finance planning.,offering actionable advice for personal finance planning,True,0.13966109,0.007470935583114624,0.006101951003074646,0.0009160228655673563,-0.00018654722953215241,-8.367042755708098e-05,0.99838126,0.9989881,0.0006068297,first
131,1,The text emphasizes monthly budget tracking.,emphasizing monthly budget tracking,True,0.13966109,-0.000593528151512146,0.005807340145111084,0.0009160228655673563,4.155252827331424e-05,-0.00012252770829945803,0.9790395,0.9883486,0.009309137,first
131,2,The text includes investment insights.,and investment insights.,True,0.13966109,-0.00359894335269928,-0.0007215589284896851,0.0009160228655673563,-0.0001345167402178049,-0.0001142049441114068,0.0017067068,0.0021944446,0.00048773777,first
131,3,The text advises to account for all sources of income.,ensure to include all sources. Make sure to account,True,0.13966109,0.0023322999477386475,0.007992878556251526,0.0009160228655673563,-0.00023775181034579873,-7.65809090808034e-06,0.9971491,0.9982493,0.0011001606,last
132,0,The explanation discusses a how-to article tone for meal prep.,guiding readers through rushing cleaning tasks.,True,0.15930687,-0.0006813555955886841,0.0019351541996002197,0.0008054014178924263,0.00014316278975456953,0.00027603033231571317,-0.9973275,0.00042893752,0.9977564,first
132,1,The text mentions the importance of having cleaning supplies readily accessible.,having all necessary cleaning supplies readily accessible is essential,True,0.15930687,0.0019606351852416992,0.0042454153299331665,0.0008054014178924263,-3.6803656257689e-05,0.0006455883267335594,0.99724376,0.9983365,0.001092761,middle
132,2,The explanation suggests using a supply board for organizing cleaning supplies.,making sure all your cleaning products and tools on,True,0.15930687,0.003636389970779419,-0.0012209266424179077,0.0008054014178924263,-0.00021750916494056582,0.0004776198766194284,0.0007975213,0.0017141375,0.0009166162,middle
133,0,The text describes the structure of MAYA documentation.,"MAYA documentation topic structure with numbered sections, each describing a view or property of a model view in AutoCAD Mechanical,",True,0.25654677,0.02046334743499756,0.015466809272766113,0.25089484453201294,0.04889628291130066,-0.00477205216884613,-0.9710847,0.0043697264,0.97545445,first
133,1,The pattern indicates the next section will introduce another UI feature.,"The pattern ""Change annotation appearance by setting font, line width, or style"" mirrors the prior section on ""Control annotation properties,""",True,0.25654677,0.015035748481750488,0.03391560912132263,0.25089484453201294,0.04066017270088196,0.0996115505695343,-0.4339834,0.0035039796,0.43748736,middle
133,2,The final token opens a new subsection about font styles.,,False,0.25654677,,,0.25089484453201294,,,-0.6129853,0.005979881,0.6189652,unanchored
134,0,The text describes a structured format for an article on sinus disorders.,"Health article format with structured informational tone covers sinus disorders,",True,0.15813302,0.0012044757604599,0.006626591086387634,0.02585141733288765,0.001390557736158371,0.021044865250587463,-0.47070646,0.16745184,0.6381583,first
134,1,The explanation identifies a pattern of question headers in the text.,"The pattern ""What is chronic orthopaedic disease? How is it diagnosed?"" establishes",True,0.15813302,0.0003454536199569702,0.010447368025779724,0.02585141733288765,0.0035510659217834473,0.005189772695302963,0.922175,0.95504695,0.032871958,middle
134,2,The explanation predicts the next section will cover scoliosis.,"signaling the next section likely continues explaining causes, diagnosis, or treatment of scoliosis,",True,0.15813302,0.0002858787775039673,0.0028594285249710083,0.02585141733288765,-0.0009298492223024368,0.0017299875617027283,0.0018996722,0.0065149646,0.0046152924,middle
134,3,The explanation anticipates a continuation of the question list with a diagnosis question.,"Final token ""How"" opens a second repeated question header (""How is lumbar spine disease diagnosed?""),",True,0.15813302,0.031207650899887085,0.6265783458948135,0.02585141733288765,0.14697962626814842,11.204712700098753,0.20067765,0.21101026,0.010332612,last
135,0,The explanation describes a blog-style article structure.,"Blog-style article structure with informative tone explaining allergies and cold symptoms,",True,0.24123435,-0.0008246302604675293,0.009192302823066711,0.018548034131526947,-0.00020184367895126343,-0.002275848761200905,0.03412772,0.049641788,0.015514066,first
